USP1,APITD1-CORT///APITD1,PICALM,HBG2///HBG1,UNG,COX11,AREG,PLS3,ARMCX1,RAG1,VPREB1,HLF,PAWR,VPS13A,CRHBP,LOC101060817///GCSH,YME1L1,CLGN,TPD52,JAM2,NRIP1,DPPA4,LOC101929479///LOC727751///LOC642423///GOLGA2P7///GOLGA2P10,RCN2,SEMA3C,MYLK,AKAP12,REC8,HBA2///HBA1,CCL5,PCDH9,PHGDH,FAM30A,NUDT11,FOXN3,TRAC///TRAJ17///TRAV20///TRDV2,MRPL9,AVP,CD3D,NSMCE4A,CTDSPL,C8orf33,SLC4A1,RFC2,CX3CR1,TMEM38B,RFC5,BTBD3,C3AR1,GNLY,LDOC1,CD2,PTPRD,HELLS,PDE4B,VPREB3,IGHD,SRI,IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1,LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH,GIMAP4,FAM3C,MIR631///NEIL1,CD79B,SC5D,TMEM8A,FNBP1,NAALADL1,BEX3,MAGOHB///MAGOH,HDGFRP3,IGHA2///IGHA1///IGH,ELMO2,IL4R,GIMAP1-GIMAP5///GIMAP5,DSG2,PLOD2,EREG,IFT57,CD70,ALAS2,ALDH1A1,TCF4,SERPINE2,C10orf10,CHMP2B,RPA3,HMGN5,EID1,DUSP26,TOP2A,NAP1L3,TSPYL5,DNTT,KYNU,ZNF334,LRIG1,MIS12,OXT,ATP6V0E2,HCK,MIR6733///EBNA1BP2,MME,SH3BP4,C2,ADGRE5,RAD51AP1,GNS,CFP,ZCCHC6,IQCJ-SCHIP1///SCHIP1,CGREF1,PIK3R1,ALAS1,SETDB1,STAG2,TMPRSS2,CITED2,INHBC,COL5A1,SOCS2,PXMP2,PLD1,IGKV1OR2-108,FYB,CDC42BPA,CCHCR1,GYPB,ABLIM1,WNT10B,DYSF,BIRC5,VCAN,WIPI1,DENND4A,CRYGD,TEF,EXOSC9,MOGAT2,ZNF135,PPP1R10,BLNK,ITGAX,ZC4H2,POU2AF1,IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH,FHIT,ADAM10,PRF1,TFEB,WTH3DI///RAB6A,KLF2,S100P,CD247,TYROBP,YEATS4,ROBO3,IGHM,BBX,CLDN10,CDA,TMEM135///DNAJB6,PRSS8,AASS,TRAT1,PON3,HEXIM1,EMCN,SERPINA1,CD8A,STAT2,PLCB4,TMEM243,NCF1C///NCF1B///NCF1,SNORA11E///SNORA11D///MAGED4///MAGED4B,NPY,IGLC1,ARID3A,DUSP7,TMEM121,LCK,S100A8,EHBP1L1,FAM169A,ZCWPW1,PAX5,F2RL1,SULT1B1,TRPM2,ALOX5,GGH,OPCML,APOC1,TAOK2,LOC100996919///CD8B,IL13RA1,RAB5C,HIST3H2A,TRAC,WT1,Class
0.823766751,0.647969753,0.832663975,0.978768879,0.78134876,0.715120052,0.231597,0.242178422,0.361829405,0.038566096,0.462728131,0.081632653,0.364945645,0.094219554,0.562413378,0.72402495,0.514168166,0.082257527,0.048674826,0.351271159,0.784176924,0.067248761,0.108955209,0.719294942,0.034809139,0.174429571,0.284971369,0.659381108,0.990891175,0.776377901,0.163744215,0.788852085,0.093066894,0.216814902,0.856849487,0.762547029,0.636859851,0.177118249,0.671656987,0.721693936,0.039924843,0.707943596,0.73907193,0.57854277,0.969918125,0.689878741,0.547280984,0.477221845,0.638433218,0.606465585,0.479540774,0.47771169,0.466310227,0.442850998,0.454440297,0.158143952,0.742853475,0.289553493,0.490034159,0.631930327,0.20272947,0.587069437,0.331298267,0.635782056,0.606615357,0.749349148,0.889796,0.050403859,0.096497682,0.749863703,0.193657651,0.884533177,0.575678635,0.795575656,0.776824015,0.045124395,0.34398226,0.862439113,0.410833356,0.39840606,0.262852408,0.328612907,0.898106273,0.511792737,0.314731399,0.572108698,0.78322894,0.256304433,0.641412813,0.262605106,0.850657024,0.044520205,0.019935118,0.08655766,0.619834472,0.07520658,0.183673469,0.670198286,0.046915368,0.819698898,0.888040872,0.634338574,0.159555472,0.537514579,0.633251103,0.819674871,0.621221011,0.729189664,0.798522089,0.685050671,0.877873272,0.071293372,0.780212306,0.78532014,0.776972505,0.796275088,0.687887001,0.799599005,0.642469388,0.416813028,0.490985073,0.790164488,0.302234998,0.514065335,0.78389012,0.357960561,0.364407595,0.203406945,0.217754928,0.31440876,0.392737927,0.833878562,0.759946898,0.379541062,0.489092889,0.04983083,0.603300645,0.756887023,0.548731243,0.093066894,0.199645704,0.692435328,0.849121369,0.47697659,0.373806264,0.141411291,0.578257566,0.762442198,0.635421876,0.708237602,0.418403913,0.943758655,0.421790422,0.466310227,0.981684848,0.683203408,0.256560929,0.721468621,0.654323599,0.583724733,0.753179843,0.656383599,0.511585151,0.019421671,0.437265927,0.50157742,0.462262063,0.095931505,0.946185395,0.58213243,0.702691901,0.033346951,0.811124343,0.934120983,0.151893596,0.689586729,0.26928522,0.723265337,0.462728131,0.248963188,0.511065461,0.996773188,0.748020562,0.01859289,0.257837717,0.22054335,0.293962105,0.661717741,0.772089517,0.634627861,0.720384203,0.191854016,0.096497682,0.592627141,0.590560555,0.653417401,0.856899206,0.685110057,0.335784205,0.339708582,1
0.803403763,0.594990136,0.787473067,0.981226891,0.862864285,0.805414125,0.221262936,0.270059689,0.660687647,0.01783174,0.114533597,0.087739373,0.104770624,0.023079481,0.15048374,0.776865048,0.47164373,0.244289895,0.07089481,0.197698184,0.979770882,0.117634231,0.264547348,0.74901337,0.020224882,0.108762615,0.17094878,0.718361113,0.996251159,0.943239684,0.15221064,0.381635572,0.499550175,0.059974793,0.721805891,0.574828339,0.685583872,0.141859142,0.264737449,0.700156404,0.20020071,0.704577398,0.852639307,0.656350749,0.193403554,0.355982651,0.715222123,0.763409831,0.843049838,0.177828383,0.551020408,0.568667266,0.069467041,0.427926289,0.769965527,0.210575579,0.730059851,0.390414745,0.387135565,0.671778008,0.223674092,0.505701188,0.151350263,0.263208954,0.666296181,0.651135011,0.859304293,0.71174098,0.932399661,0.65019546,0.365195608,0.92016189,0.656817062,0.58744676,0.660859521,0.307155718,0.181642092,0.811573928,0.911957917,0.461417706,0.450508421,0.196851875,0.397450503,0.45441118,0.391190765,0.554504899,0.786061798,0.408480094,0.718536734,0.234122753,0.622225191,0.019433023,0.594918448,0.139839901,0.495013402,0.268886215,0.163661105,0.628949724,0.224204067,0.603917412,0.822716679,0.654711561,0.187418469,0.563359381,0.834658647,0.855505969,0.592105007,0.744571346,0.748361959,0.816019776,0.22636894,0.094045632,0.899078852,0.807229128,0.847795516,0.736399404,0.201295859,0.931198577,0.436622846,0.766497871,0.980978031,0.68508083,0.563359381,0.647056496,0.778055438,0.040816327,0.446405838,0.658036886,0.466446281,0.186802633,0.51651363,0.610442597,0.179228918,0.196284221,0.455034459,0.086548006,0.120063492,0.796854223,0.374676031,0.440240995,0.390103551,0.270059689,0.714954953,0.548663725,0.405281016,0.393348817,0.433220885,0.713454595,0.458983675,0.524689919,0.522145962,0.941454527,0.314035994,0.413647715,0.982296743,0.424102911,0.53824196,0.545085253,0.710225325,0.520514915,0.128137152,0.713329657,0.368328617,0.018937928,0.018937928,0.376967232,0.458248379,0.104770624,0.102728563,0.589601755,0.707889512,0.267107514,0.534312168,0.574746841,0.11390466,0.426756399,0.456894158,0.826380136,0.29919263,0.138818418,0.211159822,0.91413419,0.73796836,0.088329685,0.233235806,0.317384423,0.047733584,0.614965817,0.442226613,0.184306086,0.572371262,0.539380214,0.19044958,0.53460188,0.559988119,0.412560898,0.707932202,0.48452501,0.528121976,0.801760352,1
0.688048203,0.631048226,0.806173772,0.142857143,0.785444088,0.65517742,0.153451462,0.438011986,0.358172575,0.361725344,0.337618213,0.168637691,0.3293685,0.490722625,0.38943689,0.697661464,0.746246595,0.260396826,0.067965088,0.539573557,0.542643208,0.0267498,0.275984517,0.634613873,0.015859266,0.233225128,0.077036436,0.608561455,0.087066669,0.956187752,0.03947475,0.704225846,0.059113197,0.282423435,0.76109761,0.747879512,0.674367832,0.364390489,0.655543685,0.499369447,0.175509828,0.759624781,0.472412047,0.638255377,0.972748197,0.717504994,0.695246764,0.656881947,0.79342082,0.211460523,0.286881408,0.507035402,0.379412455,0.167312801,0.372390046,0.182076434,0.728809458,0.090987656,0.599372812,0.414824122,0.532314571,0.551020408,0.075687805,0.633017165,0.609527304,0.750484286,0.7222571,0.094785449,0.271651934,0.658212869,0.175509828,0.876044472,0.749855497,0.805435965,0.770279086,0.314619731,0.304581922,0.126894238,0.594401021,0.901678418,0.198802262,0.185988698,0.282423435,0.576090606,0.489968162,0.386982149,0.759394712,0.075687805,0.667736764,0.158661769,0.757411935,0.026075549,0.708040211,0.143335707,0.870988657,0.087066669,0.097252606,0.645981239,0.218851081,0.672219779,0.963347525,0.626321098,0.187511857,0.018150868,0.871702161,0.926309156,0.577279318,0.816646476,0.296085455,0.78050412,0.315538097,0.255322943,0.834134251,0.905624999,0.809095905,0.608883796,0.519125499,0.85250784,0.636338087,0.017876857,0.960004642,0.673469388,0.457357681,0.651090433,0.714761898,0.406950036,0.329544362,0.275206836,0.277909737,0.778977581,0.892023993,0.68364542,0.626983369,0.396178544,0.612315311,0.317360029,0.343886292,0.650765994,0.180461945,0.021872965,0.215057674,0.403136335,0.835017895,0.282792989,0.167755752,0.34469471,0.576182234,0.593121982,0.553428131,0.74452163,0.55266013,0.944303565,0.528309987,0.572585175,0.97964199,0.613018279,0.180867224,0.816769274,0.526542487,0.573604659,0.070124672,0.55390696,0.446351554,0.294988504,0.01940868,0.547613992,0.556761211,0.058399508,0.152562925,0.688953678,0.653091408,0.094160712,0.580092708,0.865685415,0.169950805,0.409347946,0.296085455,0.788575168,0.458550512,0.176763508,0.269839502,0.980420415,0.78050412,0.037238869,0.42747304,0.720897528,0.218562973,0.594656089,0.814283033,0.399976252,0.768808756,0.262754455,0.153893519,0.547721075,0.551020408,0.477509518,0.719229212,0.617880927,0.539021832,0.020302412,1
0.780263822,0.618481087,0.785694531,0.940898484,0.751408075,0.614648829,0.520381949,0.302163424,0.379372342,0.254917648,0.207393438,0.081632653,0.429508081,0.308764385,0.275964955,0.700380957,0.720552201,0.034797801,0.19465376,0.482735491,0.491796195,0.22732533,0.212518341,0.588498316,0.208045521,0.145797164,0.453415669,0.703969776,0.987921557,0.980261039,0.349698361,0.54966261,0.084172776,0.151496314,0.89181668,0.795850408,0.751752756,0.106964043,0.783179545,0.62142832,0.130797135,0.678942008,0.739601864,0.652368757,0.922549859,0.611610855,0.693926372,0.684356428,0.924979025,0.98154355,0.373983923,0.728983974,0.149811062,0.53020805,0.323803666,0.257054719,0.629260488,0.269027066,0.443985033,0.480152505,0.534096616,0.657723658,0.131372061,0.3395572,0.603670146,0.765823117,0.853254288,0.315823797,0.451060548,0.745504607,0.03687609,0.896823578,0.600513546,0.863039442,0.786844137,0.180171279,0.142857143,0.184055833,0.484218189,0.637282382,0.479330966,0.095362669,0.311150422,0.521963109,0.199458621,0.586851747,0.831199282,0.248875801,0.616802431,0.318731886,0.807322441,0.017328798,0.624413975,0.103468324,0.858814297,0.213767771,0.114311747,0.613098618,0.236969041,0.604179659,0.941814117,0.680335296,0.185949902,0.231625839,0.553331119,0.955229466,0.573666996,0.806339162,0.895865282,0.819896974,0.154260274,0.070533286,0.825710029,0.939804516,0.817208172,0.536870949,0.505103516,0.885592342,0.524261647,0.277466227,0.963501418,0.742173651,0.520804711,0.555102055,0.728670534,0.124893218,0.297015277,0.432177331,0.378341222,0.756655262,0.374687808,0.759118219,0.488611647,0.07414868,0.528175789,0.491928963,0.284050965,0.810171731,0.303633668,0.07414868,0.295921135,0.474341266,0.860588148,0.25137746,0.558094214,0.435471795,0.484620963,0.674312353,0.759704763,0.593141632,0.546287933,0.971419063,0.528175789,0.687340642,0.982476351,0.413422143,0.28018208,0.836905115,0.792569328,0.389880869,0.309853123,0.730310769,0.440007772,0.21653467,0.188920626,0.268237059,0.566166265,0.090694365,0.519321451,0.69087173,0.692089733,0.020408163,0.725190678,0.945844022,0.081632653,0.383944687,0.273940827,0.766986633,0.471239688,0.219242345,0.670102767,0.950121498,0.762515304,0.177376325,0.467055485,0.522906344,0.10833412,0.497180991,0.704880269,0.462036056,0.638889565,0.295701388,0.526433385,0.365321761,0.562364743,0.55447846,0.63527307,0.655781853,0.791773347,0.523324256,1
0.776398796,0.525165605,0.867162123,0.997378207,0.538920045,0.532471187,0.240699925,0.082378965,0.328940151,0.318246935,0.096313367,0.023435069,0.264442882,0.353281444,0.306554815,0.448226691,0.66619754,0.186584305,0.264875197,0.312080524,0.303064809,0.018383996,0.033483999,0.530497576,0.20027104,0.103553873,0.035017928,0.670318962,0.997152356,0.716070077,0.385780297,0.695998202,0.039414358,0.171046842,0.854324015,0.773445829,0.676538316,0.223321169,0.611193081,0.623050303,0.209731807,0.66557626,0.953534706,0.466990699,0.985764064,0.56480579,0.638284476,0.619041414,0.9260063,0.475909973,0.506759822,0.59684184,0.28708145,0.553740732,0.408717628,0.371623143,0.38793478,0.305312657,0.226103818,0.130785796,0.804621636,0.564901491,0.419551501,0.475499789,0.584876023,0.755475865,0.790293017,0.220353435,0.350602051,0.580219359,0.024334242,0.085313612,0.733144292,0.829222172,0.84698412,0.066173847,0.191555862,0.767464555,0.652091522,0.42427599,0.960519688,0.398966907,0.295699582,0.504269985,0.489714327,0.628403592,0.775542227,0.021598638,0.694274488,0.250298665,0.659017336,0.048091799,0.493791679,0.104303966,0.91186169,0.25432779,0.331536099,0.665015723,0.205096491,0.615870323,0.970857811,0.515371761,0.221548562,0.126686874,0.816016208,0.933943976,0.408717628,0.911626059,0.964329572,0.867577524,0.059548396,0.074960568,0.837288161,0.772045431,0.786249271,0.720554342,0.313953354,0.888096609,0.52257511,0.093666814,0.498446576,0.671838775,0.306338765,0.291115609,0.845748936,0.130785796,0.169048085,0.89954464,0.386859686,0.252683382,0.945325661,0.636699095,0.984715627,0.462251419,0.642100422,0.088873064,0.34851773,0.697756968,0.16368785,0.051518185,0.239986069,0.327190639,0.903038283,0.257785012,0.384514203,0.125490636,0.529923446,0.698437094,0.555835639,0.717663451,0.519478896,0.962794582,0.980133979,0.654238292,0.984392904,0.457423282,0.117126011,0.694175574,0.706342729,0.481847108,0.888782211,0.624952503,0.531707473,0.034255475,0.150194873,0.597356631,0.692421611,0.119147287,0.869598716,0.713608435,0.707926949,0.019349996,0.7428085,0.962779043,0.27096436,0.49921396,0.15271745,0.744796804,0.499724231,0.195621596,0.636353028,0.995724569,0.806626387,0.277969987,0.324982687,0.312080524,0.056422636,0.688685196,0.673228517,0.689329015,0.628637208,0.596412034,0.144465059,0.534423999,0.351842895,0.734086057,0.84495469,0.609076033,0.585629174,0.074960568,1
0.606851888,0.511457291,0.829608442,0.784395339,0.690289071,0.70943218,0.31593529,0.006262604,0.244661681,0.278542407,0.294366724,0.056937778,0.336882871,0.457699985,0.070922277,0.648481492,0.702211881,0.244187831,0.243950255,0.46281788,0.650197257,0.069493707,0.149541108,0.579359492,0.306551268,0.162868936,0.429028616,0.717012631,0.943638158,0.811756046,0.313274979,0.656109867,0.067309428,0.115422853,0.693877551,0.757641605,0.6263666,0.401509588,0.670870916,0.659029099,0.212939028,0.595602842,0.253358601,0.442044209,0.986182635,0.466410008,0.607532503,0.694812676,0.939736806,0.642473855,0.433997626,0.684987455,0.024746136,0.12786024,0.637915165,0.296751692,0.857877119,0.236864377,0.865185786,0.712576142,0.820401127,0.534875665,0.30575098,0.712480034,0.639775744,0.705948858,0.6395771,0.079066949,0.667864615,0.59336655,0.094720463,0.983052201,0.751698246,0.863754365,0.783779712,0.099432578,0.005593037,0.750763979,0.744185934,0.562029554,0.12786024,0.015747777,0.287609952,0.569254457,0.318155562,0.479754965,0.753073604,0.266994448,0.584661803,0.249829262,0.486793009,0.078414463,0.623054042,0.135852691,0.810179042,0.078414463,0.752776969,0.610682651,0.182221777,0.763149695,0.978112349,0.550201032,0.176237399,0.280751301,0.833771563,0.912672516,0.500675356,0.737401715,0.950855888,0.815446336,0.558088442,0.141803879,0.73628342,0.969170222,0.860976639,0.420252201,0.481260262,0.902986199,0.445750668,0.095405585,0.382867065,0.792331689,0.278764732,0.888504848,0.728805219,0.01284226,0.257532006,0.550828607,0.445750668,0.413346455,0.952722503,0.648034612,0.959961597,0.702713619,0.43039466,0.463973024,0.353188224,0.666053761,0.192721447,0.013148561,0.237115265,0.584169902,0.851849309,0.522472415,0.738593511,0.770454081,0.522352553,0.650197257,0.740486842,0.64771489,0.523070897,0.964101885,0.982847161,0.573415735,0.980869402,0.337079446,0.089806546,0.866365435,0.447861707,0.558485384,0.907295277,0.519580369,0.33903422,0.029570454,0.057667674,0.441756566,0.579443293,0.028004865,0.969143544,0.718115327,0.699534494,0.019411165,0.632130403,0.937043346,0.12786024,0.434146511,0.76469467,0.816829275,0.387382749,0.052419243,0.539615081,0.99842296,0.655251487,0.018625015,0.532752924,0.486525919,0.226409248,0.534653054,0.799655072,0.740996783,0.660595205,0.368562969,0.189537422,0.530496078,0.477687687,0.595523344,0.778960863,0.60195369,0.671902584,0.059819876,1
0.813603459,0.642112842,0.785574811,0.979089562,0.814066593,0.76369843,0.241744172,0.226893455,0.565226756,0.491937947,0.930456694,0.124382253,0.24911445,0.270498339,0.486103331,0.779595414,0.605366621,0.018041574,0.020228557,0.184844834,0.896480097,0.205919594,0.364306895,0.812674212,0.242592593,0.651266067,0.256110448,0.582692306,0.992625265,0.265306122,0.265098524,0.678403838,0.939906867,0.167771456,0.871119089,0.813061883,0.768709792,0.234752581,0.623680499,0.633517635,0.114837735,0.641577247,0.751169228,0.636519004,0.649832045,0.544985489,0.664319929,0.643239577,0.429000006,0.433103758,0.532953377,0.652748287,0.405911165,0.373612189,0.573621467,0.757763386,0.602472723,0.229487783,0.391425309,0.404918397,0.156865944,0.551698082,0.378177242,0.878780396,0.574124805,0.449114249,0.911555106,0.072906789,0.195404829,0.685168233,0.018549435,0.862989724,0.664209058,0.498581057,0.598584622,0.043251852,0.089976851,0.863245339,0.609997155,0.403205759,0.583339361,0.11431115,0.943539504,0.41880871,0.566300536,0.490248441,0.824426201,0.139986052,0.800299067,0.291706088,0.857832465,0.073558018,0.16887292,0.980268778,0.632900405,0.044047483,0.089976851,0.652918716,0.148119661,0.523297303,0.72068964,0.610138248,0.204081633,0.222004539,0.304050552,0.805601637,0.612498511,0.691790031,0.257209013,0.693830314,0.776131914,0.23916562,0.925623422,0.719272516,0.822874738,0.826419802,0.338807583,0.83113105,0.519186519,0.382033559,0.568257634,0.764317968,0.284743787,0.447134551,0.87664957,0.055805908,0.497157027,0.522221717,0.513455301,0.239815006,0.379728384,0.656948422,0.362343386,0.196197865,0.447399002,0.289457634,0.193262384,0.734922037,0.329954415,0.029262109,0.423667147,0.96683165,0.300226029,0.531217289,0.52038309,0.210521871,0.329576878,0.787015201,0.642884345,0.564598321,0.36943216,0.802858328,0.166660143,0.396511154,0.884912439,0.481645192,0.207730152,0.962889904,0.811896785,0.471740709,0.212265575,0.848646556,0.162572008,0.013724338,0.013995862,0.307073101,0.57504497,0.04561538,0.132238567,0.573285346,0.660127114,0.175976626,0.756664399,0.623559979,0.506002956,0.405627985,0.398131123,0.562341369,0.463492478,0.099606232,0.663320258,0.972062395,0.580005388,0.014970911,0.385669358,0.81945384,0.365016606,0.633085743,0.753349632,0.157595258,0.451258769,0.340424733,0.202846759,0.420734468,0.518203452,0.438239285,0.512785916,0.586310433,0.740164726,0.64786772,1
0.737154355,0.538200412,0.793437706,0.916898819,0.740940504,0.552140818,0.173402487,0.769537183,0.42791765,0.232972305,0.160367609,0.073697299,0.059871804,0.402910469,0.259570592,0.733723329,0.595091396,0.038513984,0.081632653,0.301069328,0.535128131,0.131029004,0.299348837,0.606836231,0.019464639,0.172274385,0.280245968,0.804873501,0.987833553,0.948885932,0.409128458,0.442497317,0.052014898,0.146187049,0.864545404,0.660166883,0.658168711,0.158255702,0.417945407,0.777446833,0.092418201,0.578919876,0.460037612,0.431693296,0.969612918,0.398445544,0.655135034,0.71561141,0.772293307,0.708390584,0.442634281,0.55453319,0.176726266,0.048964936,0.751591997,0.547912835,0.551940446,0.299732771,0.584200686,0.233718978,0.177452893,0.650461201,0.098655032,0.634878589,0.774835712,0.763193115,0.761598624,0.086483,0.821952207,0.504447685,0.229942741,0.906765731,0.711216287,0.772174263,0.628592555,0.311848052,0.156971129,0.651940764,0.535873098,0.612387827,0.198926038,0.056391441,0.901582264,0.627755108,0.181725123,0.573708372,0.708295804,0.218037014,0.680854878,0.205549623,0.731792544,0.138555784,0.566267006,0.137578826,0.911878084,0.040249673,0.271982859,0.558862227,0.259570592,0.767139752,0.951894176,0.610684564,0.168437856,0.54134032,0.952825485,0.948955075,0.357060647,0.647017439,0.954970576,0.724549078,0.434833303,0.207288687,0.838173013,0.718659634,0.77262031,0.467432795,0.459893278,0.726423246,0.480263825,0.018753163,0.964603321,0.649944473,0.526108283,0.706105234,0.68120891,0.043345102,0.411205811,0.437790364,0.375242719,0.445356252,0.194835338,0.649750419,0.508064517,0.454494725,0.344793993,0.333402604,0.18793169,0.612611171,0.21373897,0.018567624,0.604130995,0.378840849,0.892765509,0.247856539,0.368803109,0.283711851,0.489016591,0.605009401,0.589544384,0.815295133,0.490180521,0.794988535,0.315435069,0.350245045,0.986479058,0.233718978,0.269568644,0.662973806,0.642860064,0.573708372,0.123003407,0.703507297,0.509327524,0.00358955,0.014789252,0.405550927,0.567118747,0.149886604,0.051262743,0.26091453,0.798672482,0.0823389,0.663386447,0.955477077,0.077745424,0.528658196,0.367680298,0.39572705,0.673653002,0.052014898,0.415928758,0.944226232,0.840878146,0.09620291,0.342718827,0.188269199,0.245146835,0.429672117,0.823619979,0.469515672,0.571149687,0.500554772,0.247612292,0.633015256,0.242597289,0.558862227,0.720918105,0.743673281,0.420250384,0.028205438,1
0.773167659,0.563766968,0.756258608,0.965125167,0.746691286,0.64393568,0.434317422,0.243651049,0.505387202,0.199718607,0.018023271,0.071898388,0.223529102,0.233365669,0.41876453,0.753560811,0.740555417,0.018986429,0.349504208,0.229359186,0.922329012,0.130892966,0.093167159,0.624918556,0.331875782,0.219366065,0.288412945,0.721560887,0.992530465,0.404422666,0.091315794,0.448163511,0.894582153,0.162505945,0.778606368,0.662435286,0.540050253,0.620281234,0.627382053,0.691612001,0.230786722,0.617822526,0.7858139,0.708199845,0.709819217,0.382972016,0.760959976,0.820628196,0.881614035,0.456789625,0.423894523,0.485020532,0.129441043,0.531000521,0.401044679,0.163265306,0.486129986,0.342488158,0.569108079,0.434173759,0.161742257,0.461057426,0.252136867,0.524392197,0.59417097,0.723809557,0.831223918,0.14719496,0.570360059,0.681458557,0.26622095,0.823965669,0.632309518,0.342987606,0.698829493,0.060651938,0.17216071,0.819296769,0.527748876,0.380106199,0.389553148,0.145476644,0.336051074,0.519935213,0.638421961,0.377053991,0.820651893,0.247568336,0.545327862,0.393986401,0.692140922,0.024558926,0.502289335,0.040816327,0.718219926,0.356852885,0.017704298,0.630377323,0.293072438,0.753252789,0.694299121,0.65841196,0.148045927,0.410059892,0.458090338,0.929201244,0.419743519,0.644189236,0.805186056,0.738965954,0.411074976,0.11102798,0.856745785,0.836660972,0.77547959,0.682832274,0.440281176,0.852167186,0.39471686,0.918923566,0.975690665,0.732873598,0.355312087,0.239496373,0.487969108,0.109389639,0.340814237,0.553896549,0.511787639,0.128953546,0.661958199,0.575413233,0.102040816,0.149312332,0.359898858,0.078081891,0.422518819,0.77938007,0.220357516,0.12549042,0.167201854,0.301164347,0.854826525,0.450186276,0.308533961,0.057733344,0.60611078,0.599433101,0.695741982,0.332227082,0.446523677,0.949699728,0.82417536,0.274602127,0.965957084,0.514568677,0.23882864,0.921798278,0.528438622,0.444873509,0.58095307,0.633249126,0.320103175,0.299307005,0.03829967,0.48833545,0.561840035,0.034595846,0.296220219,0.522172116,0.717143283,0.096194223,0.372464899,0.727167964,0.163265306,0.584474223,0.281815195,0.516846458,0.54450188,0.315076621,0.343817249,0.990403773,0.86618742,0.119940192,0.12244898,0.44924823,0.268863624,0.762305847,0.653461994,0.585109211,0.499762087,0.558970074,0.220110352,0.403302295,0.250693527,0.462592088,0.659740035,0.465129831,0.72941211,0.710037169,1
0.719916818,0.549687542,0.869691468,0.998343561,0.750270846,0.730147967,0.087880763,0.256430469,0.494641448,0.040335213,0.548443902,0.107612607,0.349661647,0.35844262,0.442903588,0.682073507,0.80864499,0.062474422,0.229734914,0.161100596,0.799685993,0.299062004,0.195459817,0.659496477,0.048216629,0.370925855,0.071948322,0.667067324,0.998382934,0.323610818,0.211566818,0.672741041,0.645254422,0.138151384,0.797716448,0.87498799,0.60361529,0.078507609,0.729154024,0.674246666,0.205990695,0.685531862,0.984429378,0.505008888,0.814941754,0.385419474,0.700293735,0.675735206,0.874353854,0.605288207,0.520686874,0.640423918,0.040335213,0.401106932,0.483994487,0.241532175,0.605742618,0.351681418,0.26827745,0.2698394,0.460570443,0.320602234,0.18662824,0.556643823,0.519224276,0.692654066,0.879895568,0.019378009,0.193921018,0.380681424,0.232651897,0.875040718,0.473821016,0.681260177,0.737409428,0.317703358,0.020299102,0.70282859,0.430156319,0.356976552,0.988019123,0.019378009,0.795918367,0.482700396,0.905865489,0.389485452,0.815527232,0.426199156,0.296224997,0.307505211,0.692207377,0.062474422,0.422297589,0.401256106,0.71258217,0.033694699,0.121651762,0.625956466,0.265126826,0.469132586,0.855180021,0.55333667,0.230469487,0.34662917,0.424855209,0.808577546,0.39414128,0.60300431,0.484931566,0.802821774,0.764266911,0.072511666,0.916469784,0.735372506,0.863572358,0.718995118,0.333490819,0.934979522,0.35117825,0.100259927,0.523793744,0.766213984,0.472719853,0.229489256,0.778315936,0.01765804,0.204902985,0.979669034,0.466051148,0.132015402,0.799567942,0.640028333,0.7824125,0.362303977,0.519433719,0.226258596,0.526354911,0.480925154,0.245105043,0.125570952,0.147347808,0.416333568,0.491137015,0.479615468,0.252363532,0.12468669,0.519956597,0.651896469,0.622832948,0.283948943,0.521103261,0.835091064,0.547771846,0.418490224,0.942765135,0.31192501,0.115907679,0.779440761,0.676801921,0.637708802,0.601547522,0.750703937,0.426496873,0.018881383,0.37057027,0.696199023,0.639764278,0.04643013,0.777845558,0.814941754,0.630147674,0.103928824,0.679918679,0.418950054,0.184335217,0.189843388,0.084281522,0.696033942,0.265306122,0.134505141,0.677923369,0.990818697,0.620751081,0.250583811,0.395673089,0.583239283,0.448979592,0.655204055,0.739882538,0.528891245,0.639499958,0.436679495,0.302715015,0.594614171,0.632152685,0.313096082,0.565979179,0.523690774,0.776838713,0.769556476,1
